cve,title,severity,published,cve_link
CVE-2024-52486,Elementor Portfolio Builder <= 1.0.0 - Authenticated (Contributor+) Stored Cross-Site Scripting,Medium,2024-11-19 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-52486
CVE-2024-30226,"BetterDocs – Best Documentation, FAQ & Knowledge Base Plugin with AI Support & Instant Answer for Elementor & Gutenberg <= 3.3.3 - Unauthenticated PHP Object Injection",Critical,2024-03-26 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-30226
CVE-2021-4331,The Plus Addons for Elementor PRO <= 4.1.9 & The Plus Addons for Elementor <= 2.0.6 - Authenticated (Contributor+) Privilege Escalation,High,2021-04-14 00:00:00,https://www.cve.org/CVERecord?id=CVE-2021-4331
CVE-2021-4331,The Plus Addons for Elementor PRO <= 4.1.9 & The Plus Addons for Elementor <= 2.0.6 - Authenticated (Contributor+) Privilege Escalation,High,2021-04-14 00:00:00,https://www.cve.org/CVERecord?id=CVE-2021-4331
CVE-2024-44024,Medical Addon for Elementor <= 1.6.1 - Authenticated (Contributor+) Stored Cross-Site Scripting,Medium,2024-09-24 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-44024
CVE-2024-1465,Elementor Addons by Livemesh <= 8.3.4 - Authenticated (Contributor+) Stored Cross-Site Scripting via Posts Carousel Widget,Medium,2024-03-13 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-1465
CVE-2025-32204,Split Test For Elementor <= 1.8.3 - Authenticated (Editor+) SQL Injection,Medium,2025-04-04 00:00:00,https://www.cve.org/CVERecord?id=CVE-2025-32204
CVE-2024-43221,JetGridBuilder <= 1.1.2 - Authenticated (Contributor+) Local File Inclusion,High,2024-08-09 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-43221
CVE-2024-6757,Elementor <= 3.23.5 - Authenticated (Contributor+) Basic Information Exposure via get_image_alt Function,Medium,2024-10-14 12:07:14,https://www.cve.org/CVERecord?id=CVE-2024-6757
CVE-2021-24256,Elementor Header & Footer Builder <= 1.5.7 - Stored Cross-Site Scripting,Medium,2021-04-13 00:00:00,https://www.cve.org/CVERecord?id=CVE-2021-24256
CVE-2025-26745,RS Elements Elementor Addon <= 1.1.5 - Authenticated (Contributor+) Stored Cross-Site Scripting,Medium,2025-04-10 00:00:00,https://www.cve.org/CVERecord?id=CVE-2025-26745
CVE-2024-3639,Elementor Addons by Livemesh <= 8.3.7 - Authenticated (Contributor+) Stored Cross-Site Scripting via Posts Grid,Medium,2024-07-03 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-3639
CVE-2024-1391,Elementor Addon Elements <= 1.12.12 - Authenticated (Contributor+) Stored Cross-Site Scripting via Thumbnail Slider Widget,Medium,2024-02-21 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-1391
CVE-2024-4615,"Elespare – Blog, Magazine and Newspaper Addons for Elementor with Templates, Widgets, Kits, and Header/Footer Builder. One Click Import: No Coding Required! <= 3.1.2 - Authenticated (Contributor+) Stored Cross-Site Scripting via Horizontal Nav Menu Widget",Medium,2024-06-12 19:14:37,https://www.cve.org/CVERecord?id=CVE-2024-4615
CVE-2021-24358,The Plus Addons for Elementor Page Builder < 4.1.10 - Open Redirect,Medium,2021-05-31 00:00:00,https://www.cve.org/CVERecord?id=CVE-2021-24358
CVE-2024-5640,"Prime Slider – Addons For Elementor (Revolution of a slider, Hero Slider, Ecommerce Slider) <= 3.14.7 - Authenticated (Contributor+) Stored Cross-Site Scripting via Pacific Widget",Medium,2024-06-06 15:35:44,https://www.cve.org/CVERecord?id=CVE-2024-5640
CVE-2024-6166,"Unlimited Elements For Elementor (Free Widgets, Addons, Templates) <= 1.5.112 - Authenticated (Contributor+) Time-Based SQL Injection",High,2024-07-08 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-6166
CVE-2024-34563,Gold Addons for Elementor <= 1.2.9 - Authenticated (Contributor+) Stored Cross-Site Scripting,Medium,2024-05-07 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-34563
CVE-2022-4256,All-in-One Addons for Elementor - WidgetKit <= 2.4.3 - Authenticated (Administrator+) Stored Cross-Site Scripting,Medium,2022-12-06 00:00:00,https://www.cve.org/CVERecord?id=CVE-2022-4256
CVE-2024-10308,Jeg Elementor Kit <= 2.6.9 - Authenticated (Contributor+) Stored Cross-Site Scripting via JKit - Countdown Widget,Medium,2024-11-25 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-10308
CVE-2024-13353,Responsive Addons for Elementor – Free Elementor Addons Plugin and Elementor Templates <= 1.6.4 - Authenticated (Contributor+) Local File Inclusion,High,2025-02-20 21:19:13,https://www.cve.org/CVERecord?id=CVE-2024-13353
CVE-2024-3990,HT Mega – Absolute Addons For Elementor <= 2.5.0 - Authenticated (Contributor+) Stored Cross-Site Scripting via Tooltip & Popover Widget,Medium,2024-05-07 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-3990
CVE-2024-53796,Themesflat Addons For Elementor <= 2.2.2 - Authenticated (Contributor+) Stored Cross-Site Scripting,Medium,2024-12-02 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-53796
CVE-2024-13153,"Unlimited Elements For Elementor (Free Widgets, Addons, Templates) <= 1.5.135 - Authenticated (Contributor+) Stored Cross-Site Scripting via Multiple Widgets",Medium,2025-01-08 19:32:13,https://www.cve.org/CVERecord?id=CVE-2024-13153
CVE-2024-0766,Envo's Elementor Templates & Widgets for WooCommerce <= 1.4.4 - Missing Authorization via templates_ajax_request,Medium,2024-02-27 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-0766
CVE-2024-33570,Metform Elementor Contact Form Builder <= 3.8.3 - Missing Authorization to Notice Dismissal,Medium,2024-04-25 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-33570
CVE-2025-22323,Image Hover Effects for Elementor <= 1.0.2.3 - Authenticated (Contributor+) Stored Cross-Site Scripting,Medium,2025-01-03 00:00:00,https://www.cve.org/CVERecord?id=CVE-2025-22323
CVE-2021-24271,Ultimate Addons for Elementor < 1.30.0 - Stored Cross-Site Scripting,Medium,2021-04-13 00:00:00,https://www.cve.org/CVERecord?id=CVE-2021-24271
CVE-2024-10897,Tutor LMS Elementor Addons <= 2.1.5 - Missing Authorization to Authenticated (Subscriber+) Limited Plugin Installation,Medium,2024-11-14 16:28:25,https://www.cve.org/CVERecord?id=CVE-2024-10897
CVE-2023-31090,"Unlimited Elements For Elementor (Free Widgets, Addons, Templates) <= 1.5.60 - Arbitrary File Upload in File Manager",Critical,2023-05-22 00:00:00,https://www.cve.org/CVERecord?id=CVE-2023-31090
CVE-2024-31114,Shortcode Addons <= 3.2.5 - Authenticated (Admin+) Arbitrary File Upload,Critical,2024-03-29 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-31114
CVE-2025-54704,Easy Elementor Addons <= 2.2.6 - Authenticated (Contributor+) Stored Cross-Site Scripting,Medium,2025-07-30 00:00:00,https://www.cve.org/CVERecord?id=CVE-2025-54704
CVE-2025-32264,UltraAddons <= 2.0.0 - Cross-Site Request Forgery,Medium,2025-04-04 00:00:00,https://www.cve.org/CVERecord?id=CVE-2025-32264
CVE-2025-48232,Xpro Addons For Beaver Builder &#8211; Lite <= 1.5.5 - Authenticated (Contributor+) Stored Cross-Site Scripting,Medium,2025-05-19 00:00:00,https://www.cve.org/CVERecord?id=CVE-2025-48232
CVE-2024-6283,DethemeKit For Elementor <= 2.1.5 - Authenticated (Contributor+) Stored Cross-Site Scripting via URL Parameter of the De Gallery Widget,Medium,2024-06-26 16:37:22,https://www.cve.org/CVERecord?id=CVE-2024-6283
CVE-2024-9889,ElementInvader Addons for Elementor <= 1.2.9 - Authenticated (Contributor+) Information Exposure,Medium,2024-10-18 18:21:19,https://www.cve.org/CVERecord?id=CVE-2024-9889
CVE-2024-49251,Maan Addons For Elementor <= 1.0.1 - Authenticated (Contributor+) Local File Inclusion,High,2024-10-14 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-49251
CVE-2021-24948,The Plus Addons for Elementor Pro <= 5.0.6 - Sensitive Data Disclosure,High,2021-12-13 00:00:00,https://www.cve.org/CVERecord?id=CVE-2021-24948
CVE-2023-31080,"Unlimited Elements For Elementor (Free Widgets, Addons, Templates) <= 1.5.65 - Missing Authorization",Medium,2023-06-20 00:00:00,https://www.cve.org/CVERecord?id=CVE-2023-31080
CVE-2024-35725,LA-Studio Element Kit for Elementor <= 1.3.6 - Missing Authorization,Medium,2024-06-06 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-35725
CVE-2023-47679,Qi Addons For Elementor <= 1.6.3 - Authenticated (Contributor+) Local File Inclusion,High,2023-11-09 00:00:00,https://www.cve.org/CVERecord?id=CVE-2023-47679
,Restaurant & Cafe Addon for Elementor <= 1.5.2 - Cross-Site Request Forgery,Medium,2023-11-14 00:00:00,
CVE-2025-49257,Zota <= 1.3.8 - Unauthenticated Local File Inclusion,Critical,2025-06-11 00:00:00,https://www.cve.org/CVERecord?id=CVE-2025-49257
CVE-2024-29914,Stratum <= 1.3.15 - Authenticated (Contributor+) Stored Cross-Site Scripting,Medium,2024-03-25 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-29914
CVE-2024-12116,Unlimited Theme Addon For Elementor and WooCommerce <= 1.2.2 - Authenticated (Contributor+) Post Disclosure,Medium,2025-01-10 19:00:14,https://www.cve.org/CVERecord?id=CVE-2024-12116
CVE-2025-8212,Medical Addon for Elementor <= 1.6.3 - Authenticated (Contributor+) Stored Cross-Site Scripting via Typewriter Widget,Medium,2025-08-01 18:51:31,https://www.cve.org/CVERecord?id=CVE-2025-8212
CVE-2024-44035,Gum Elementor Addon <= 1.3.7 - Authenticated (Contributor+) Stored Cross-Site Scripting,Medium,2024-09-23 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-44035
CVE-2025-32186,Turbo Addons for Elementor <= 1.7.7 - Authenticated (Contributor+) Stored Cross-Site Scripting,Medium,2025-04-04 00:00:00,https://www.cve.org/CVERecord?id=CVE-2025-32186
CVE-2022-3604,Contact Form Entries <= 1.2.9 - CSV Injection,High,2022-10-21 00:00:00,https://www.cve.org/CVERecord?id=CVE-2022-3604
CVE-2024-56226,Royal Elementor Addons <= 1.7.1001 - Reflected Cross-Site Scripting,Medium,2024-12-19 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-56226
CVE-2024-6340,Premium Addons for Elementor <= 4.10.36 - Authenticated (Contributor+) Stored Cross-Site Scripting via Countdown Widget,Medium,2024-07-02 18:52:03,https://www.cve.org/CVERecord?id=CVE-2024-6340
CVE-2020-26596,Elementor Pro <= 3.0.5 - Authenticated Remote Code Execution in Dynamic OOO Widget,High,2020-10-06 00:00:00,https://www.cve.org/CVERecord?id=CVE-2020-26596
CVE-2024-47632,DethemeKit For Elementor <= 2.1.7 - Authenticated (Contributor+) Stored Cross-Site Scripting,Medium,2024-09-30 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-47632
CVE-2024-8801,Happy Addons for Elementor <= 3.12.2 - Authenticated (Contributor+) Sensitive Information Exposure,Medium,2024-09-23 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-8801
CVE-2025-39546,ElementsReady Addons for Elementor <= 6.6.2 - Cross-Site Request Forgery,Medium,2025-04-16 00:00:00,https://www.cve.org/CVERecord?id=CVE-2025-39546
CVE-2024-49319,Awesome Contact Form7 for Elementor <= 3.0 - Authenticated (Contributor+) Stored Cross-Site Scripting,Medium,2024-10-15 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-49319
CVE-2023-0232,WooLentor <= 2.5.3 - PHP Object Injection,Critical,2023-01-28 00:00:00,https://www.cve.org/CVERecord?id=CVE-2023-0232
CVE-2025-49254,Nika <= 1.2.8 - Unauthenticated Local File Inclusion,Critical,2025-06-11 00:00:00,https://www.cve.org/CVERecord?id=CVE-2025-49254
CVE-2025-7697,"Integration for Google Sheets and Contact Form 7, WPForms, Elementor, Ninja Forms <= 1.1.1 - Unauthenticated PHP Object Injection via verify_field_val Function",Critical,2025-07-18 16:22:54,https://www.cve.org/CVERecord?id=CVE-2025-7697
,Elementor Addon Elements <= 1.6.3 - Reflected Cross-Site Scripting,Medium,2020-09-08 00:00:00,
CVE-2024-2507,JetWidgets For Elementor <= 1.0.16 - Authenticated(Contributor+) Stored Cross-Site Scripting via Widget Button URL,Medium,2024-03-20 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-2507
CVE-2024-4346,Startklar Elementor Addons <= 1.7.13 - Unauthenticated Arbitrary File Deletion,Critical,2024-05-06 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-4346
CVE-2025-26917,WP Templata <= 1.0.7 - Reflected Cross-Site Scripting,Medium,2025-02-23 00:00:00,https://www.cve.org/CVERecord?id=CVE-2025-26917
CVE-2025-32572,Kata Plus <= 1.5.3 - Unauthenticated PHP Object Injection,Critical,2025-04-15 00:00:00,https://www.cve.org/CVERecord?id=CVE-2025-32572
CVE-2024-37922,Premium Addons for Elementor <= 4.10.34 - Authenticated (Contributor+) Stored Cross-Site Scripting,Medium,2024-07-09 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-37922
CVE-2025-26912,Easy Elementor Addons <= 2.1.6 - Authenticated (Contributor+) Stored Cross-Site Scripting,Medium,2025-02-23 00:00:00,https://www.cve.org/CVERecord?id=CVE-2025-26912
CVE-2024-37466,Mega Elements <= 1.2.2 - Authenticated (Contributor+) Stored Cross-Site Scripting,Medium,2024-07-01 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-37466
CVE-2024-38706,HT Mega <= 2.5.7 - Authenticated (Contributor+) JSON File Directory Traversal,Medium,2024-07-11 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-38706
CVE-2024-47625,Enter Addons <= 2.1.8 - Authenticated (Contributor+) Stored Cross-Site Scripting,Medium,2024-09-30 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-47625
CVE-2024-37255,Elements kit Elementor addons <= 3.1.4 - Missing Authorization,Medium,2024-06-27 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-37255
CVE-2024-43324,Clever Addons for Elementor <= 2.2.0 - Authenticated (Author+) Stored Cross-Site Scripting,Medium,2024-08-16 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-43324
CVE-2024-4667,"Blog, Posts and Category Filter for Elementor <= 1.0.3 - Authenticated (Contributor+) Stored Cross-Site Scripting via Post and Category Filter Widget",Medium,2024-07-08 15:42:29,https://www.cve.org/CVERecord?id=CVE-2024-4667
CVE-2024-51812,Pro Addons For Elementor <= 1.5.0 - Authenticated (Contributor+) Stored Cross-Site Scripting,Medium,2024-11-08 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-51812
CVE-2024-43129,BetterDocs <= 3.5.8 - Authenticated (Contributor+) Local File Inclusion,High,2024-08-07 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-43129
CVE-2024-53786,Cowidgets – Elementor Addons <= 1.2.0 - Authenticated (Contributor+) Stored Cross-Site Scripting,Medium,2024-11-28 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-53786
CVE-2024-52354,Web Stories Widgets For Elementor <= 1.1 - Authenticated (Contributor+) Stored Cross-Site Scripting,Medium,2024-11-08 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-52354
CVE-2024-29934,Piotnet Addons For Elementor <= 2.4.25 - Authenticated (Contributor+) Stored Cross-Site Scripting,Medium,2024-03-25 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-29934
CVE-2024-52496,Absolute Addons For Elementor <= 1.0.14 - Authenticated (Contributor+) Local File Inclusion,High,2024-11-20 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-52496
CVE-2025-30845,The Pack Elementor addons <= 2.1.1 - Authenticated (Contributor+) Local File Inclusion,High,2025-03-27 00:00:00,https://www.cve.org/CVERecord?id=CVE-2025-30845
CVE-2024-54224,ElementsReady Addons for Elementor <= 6.4.7 - Authenticated (Contributor+) Stored Cross-Site Scripting,Medium,2024-12-05 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-54224
CVE-2024-38687,Sky Addons for Elementor <= 2.5.5 - Authenticated (Contributor+) Stored Cross-Site Scripting,Medium,2024-07-10 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-38687
CVE-2024-29911,Master Addons for Elementor <= 2.0.5.4.1 - Authenticated (Contributor+) Stored Cross-Site Scripting,Medium,2024-03-25 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-29911
CVE-2024-51585,Sales Page Addon – Elementor & Beaver Builder <= 1.4.5 - Authenticated (Contributor+) Stored Cross-Site Scripting,Medium,2024-10-31 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-51585
CVE-2025-7644,"Pixel Gallery Addons for Elementor – Easy Grid, Creative Gallery, Drag and Drop Grid, Custom Grid Layout, Portfolio Gallery <= 1.6.7 - Authenticated (Contributor+) Stored Cross-Site Scripting",Medium,2025-07-21 00:00:00,https://www.cve.org/CVERecord?id=CVE-2025-7644
CVE-2024-0445,The Plus Addons for Elementor <= 5.4.2 - Authenticated (Contributor+) Stored Cross-Site Scripting,Medium,2024-05-06 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-0445
CVE-2024-0515,Royal Elementor Addons and Templates <= 1.3.87 - Cross-Site Request Forgery via remove_from_compare,Medium,2024-02-07 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-0515
CVE-2025-2168,"Ultimate Store Kit Elementor Addons, Woocommerce Builder, EDD Builder, Elementor Store Builder, Product Grid, Product Table, Woocommerce Slider <= 2.4.1 - Cross-Site Request Forgery to Limited User Meta Update",Medium,2025-04-30 14:30:59,https://www.cve.org/CVERecord?id=CVE-2025-2168
CVE-2024-56062,Royal Elementor Addons <= 1.3.987 - Authenticated (Contributor+) Stored Cross-Site Scripting,Medium,2024-12-18 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-56062
CVE-2025-8488,Ultimate Addons for Elementor (Formerly Elementor Header & Footer Builder) <= 2.4.6 - Missing Authorization to Authenticated (Subscriber+) Limited Settings Update,Medium,2025-08-01 20:50:41,https://www.cve.org/CVERecord?id=CVE-2025-8488
CVE-2024-43977,The Plus Addons for Elementor Page Builder Lite <= 5.6.2 - Authenticated (Author+) Stored Cross-Site Scripting,Medium,2024-08-28 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-43977
CVE-2024-0837,"Element Pack Elementor Addons (Header Footer, Free Template Library, Grid, Carousel, Table, Parallax Animation, Register Form, Twitter Grid) <= 5.3.2 - Authenticated (Contributor+) Stored Cross-Site Scripting via 'Custom Gallery' Widget",Medium,2024-04-05 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-0837
CVE-2024-4359,"Element Pack Elementor Addons (Header Footer, Template Library, Dynamic Grid & Carousel, Remote Arrows) <= 5.7.2 - Authenticated (Contributor+) Arbitrary File Read",Medium,2024-08-08 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-4359
CVE-2024-2254,RT Easy Builder – Advanced addons for Elementor <= 2.3 - Authenticated (Contributor+) Stored Cross-site Scripting,Medium,2024-08-23 14:07:07,https://www.cve.org/CVERecord?id=CVE-2024-2254
CVE-2023-31095,Integration for Contact Form 7 HubSpot <= 1.2.8 - Open Redirect via state parameter,Medium,2023-04-26 00:00:00,https://www.cve.org/CVERecord?id=CVE-2023-31095
CVE-2024-47357,Happy Addons for Elementor <= 3.12.0 - Authenticated (Contributor+) Stored Cross-Site Scripting,Medium,2024-09-30 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-47357
CVE-2024-3635,The Post Grid <= 7.4.3 - Authenticated (Editor+) Stored Cross-Site Scripting,Medium,2024-09-09 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-3635
CVE-2023-50903,Metform Elementor Contact Form Builder <= 3.4.0 - Missing Authorization via submit,Medium,2023-12-26 00:00:00,https://www.cve.org/CVERecord?id=CVE-2023-50903
CVE-2024-43267,Mega Addons For Elementor <= 1.9 - Authenticated (Contributor+) Stored Cross-Site Scripting,Medium,2024-08-12 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-43267
CVE-2025-46249,Simple calendar for Elementor <= 1.6.4 - Cross-Site Request Forgery,Medium,2025-04-22 00:00:00,https://www.cve.org/CVERecord?id=CVE-2025-46249
CVE-2024-1421,HT Mega – Absolute Addons For Elementor <= 2.4.4 - Authenticated (Contributor+) Stored Cross-Site Scripting via Post Carousel Widget,Medium,2024-03-12 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-1421
