"keyword","vuln_id","cve","title","description","severity","cvss_score","published","cve_link","software_name","software_slug"
"elementor","7ae31a9f-e5b2-46de-8e66-39dec7a73c57","CVE-2025-32184","Ultimate Store Kit Elementor Addons <= 2.5.0 - Authenticated (Contributor+) Stored Cross-Site Scripting","The Ultimate Store Kit Elementor Addons plugin for WordPress is vulnerable to Stored Cross-Site Scripting in versions up to  and including  2.5.0 due to insufficient input sanitization and output escaping. This makes it possible for authenticated attackers  with contributor-level access and above  to inject arbitrary web scripts in pages that will execute whenever a user accesses an injected page.","Medium","6.4","2025-04-04 00:00:00","https://www.cve.org/CVERecord?id=CVE-2025-32184","Ultimate Store Kit – Elementor powered WooCommerce Builder  80+ Widgets and Template Builder","ultimate-store-kit"
"elementor","7b3c77d8-0e90-41ee-b7e4-6160f1d5760f","CVE-2021-24270","DethemeKit For Elementor <= 1.5.5.4 - Authenticated Stored Cross-Site Scripting","The “DeTheme Kit for Elementor” WordPress Plugin before 1.5.5.5 has a widget that is vulnerable to stored Cross-Site Scripting (XSS) by lower-privileged users such as contributors  all via a similar method.","Medium","5.4","2021-04-13 00:00:00","https://www.cve.org/CVERecord?id=CVE-2021-24270","DethemeKit for Elementor","dethemekit-for-elementor"
"elementor","7baa8cca-96a5-4d6b-86d5-53cd1a4675cf","CVE-2025-2944","Jeg Elementor Kit <= 2.6.12 - Authenticated (Contributor+) Stored Cross-Site Scripting via Video Button and Countdown Widgets","The Jeg Elementor Kit plugin for WordPress is vulnerable to Stored Cross-Site Scripting via the plugin's Video Button and Countdown Widgets in all versions up to  and including  2.6.12 due to insufficient input sanitization and output escaping on user supplied attributes. This makes it possible for authenticated attackers  with contributor-level access and above  to inject arbitrary web scripts in pages that will execute whenever a user accesses an injected page.","Medium","6.4","2025-05-09 16:33:39","https://www.cve.org/CVERecord?id=CVE-2025-2944","Jeg Elementor Kit","jeg-elementor-kit"
"elementor","7c08260c-872d-4607-a87a-feb85cde2d2e","CVE-2025-47476","Cost Calculator for Elementor <= 1.3.3 - Authenticated (Contributor+) Stored Cross-Site Scripting","The Cost Calculator for Elementor plugin for WordPress is vulnerable to Stored Cross-Site Scripting in versions up to  and including  1.3.3 due to insufficient input sanitization and output escaping. This makes it possible for authenticated attackers  with contributor-level access and above  to inject arbitrary web scripts in pages that will execute whenever a user accesses an injected page.","Medium","6.4","2025-05-07 00:00:00","https://www.cve.org/CVERecord?id=CVE-2025-47476","Cost Calculator for Elementor","cost-calculator-for-elementor"
"elementor","7c336530-09b2-4ead-923f-f1a6266e3e8e","CVE-2024-6455","ElementsKit Elementor addons <= 3.2.0 - Unauthenticated Information Exposure via ekit_widgetarea_content Function","The ElementsKit Elementor addons plugin for WordPress is vulnerable to Information Exposure in all versions up to  and including  3.2.0 due to a missing capability checks on ekit_widgetarea_content function. This makes it possible for unauthenticated attackers to view any item created in Elementor  such as posts  pages and templates including drafts  pending and private items.","Medium","5.3","2024-07-18 08:02:02","https://www.cve.org/CVERecord?id=CVE-2024-6455","ElementsKit Elementor Addons and Templates","elementskit-lite"
"elementor","7c5ba00f-f5ec-42d9-8f30-9ce30a94fb0d","CVE-2025-24584","Ultimate Store Kit Elementor Addons  Woocommerce Builder  EDD Builder  Elementor Store Builder  Product Grid  Product Table  Woocommerce Slider <= 2.3.0 - Missing Authorization","The Ultimate Store Kit Elementor Addons  Woocommerce Builder  EDD Builder  Elementor Store Builder  Product Grid  Product Table  Woocommerce Slider plugin for WordPress is vulnerable to unauthorized access due to a missing capability check on a function in all versions up to  and including  2.3.0. This makes it possible for authenticated attackers  with Subscriber-level access and above  to perform an unauthorized action.","Medium","4.3","2024-12-19 00:00:00","https://www.cve.org/CVERecord?id=CVE-2025-24584","Ultimate Store Kit – Elementor powered WooCommerce Builder  80+ Widgets and Template Builder","ultimate-store-kit"
"elementor","7c633419-e231-437f-a2af-6f564cffc2df","CVE-2025-3106","LA-Studio Element Kit for Elementor <= 1.4.9 - Authenticated (Contributor+) Stored Cross-Site Scripting via Table of Contents Widget","The LA-Studio Element Kit for Elementor plugin for WordPress is vulnerable to Stored Cross-Site Scripting via the plugin's Table of Contents widget in all versions up to  and including  1.4.9 due to insufficient input sanitization and output escaping on user supplied attributes. This makes it possible for authenticated attackers  with contributor-level access and above  to inject arbitrary web scripts in pages that will execute whenever a user accesses an injected page.","Medium","6.4","2025-04-17 20:56:28","https://www.cve.org/CVERecord?id=CVE-2025-3106","LA-Studio Element Kit for Elementor","lastudio-element-kit"
"elementor","7c6fe986-df68-4a62-9a43-5632c622b5fc","CVE-2021-24259","Elementor Addon Elements <= 1.11.1 - Stored Cross-Site Scripting","The “Elementor Addon Elements” WordPress Plugin before 1.11.2 has several widgets that are vulnerable to stored Cross-Site Scripting (XSS) by lower-privileged users such as contributors  all via a similar method.","Medium","5.4","2021-04-13 00:00:00","https://www.cve.org/CVERecord?id=CVE-2021-24259","Elementor Addon Elements","addon-elements-for-elementor-page-builder"
"elementor","7caaaaef-075b-44f6-8809-a02d5f034f26","CVE-2023-47661","Dragfy Addons for Elementor <= 1.0.2 - Missing Authorization via save_settings","The Dragfy Addons for Elementor plugin for WordPress is vulnerable to unauthorized modification of data due to a missing capability check on the save_settings function in versions up to  and including  1.0.2. This makes it possible for authenticated attackers  with subscriber-level access and above  to modify the plugin's settings.","Medium","4.3","2023-11-07 00:00:00","https://www.cve.org/CVERecord?id=CVE-2023-47661","Dragfy Addons for Elementor","dragfy-addons-for-elementor"
"elementor","7cb08fc1-fb8b-4478-8569-eb9b28aff50b","CVE-2021-4401","Style Kits <= 1.8.0 - Cross-Site Request Forgery Bypass","The Style Kits plugin for WordPress is vulnerable to Cross-Site Request Forgery in versions up to  and including  1.8.0. This is due to missing or incorrect nonce validation on the update_posts_stylekit() function. This makes it possible for unauthenticated attackers to update style kits for posts via a forged request granted they can trick a site administrator into performing an action such as clicking on a link.","High","8.8","2021-03-01 00:00:00","https://www.cve.org/CVERecord?id=CVE-2021-4401","Style Kits – Advanced Theme Styles for Elementor","analogwp-templates"
"elementor","7ccaee26-277e-4730-8242-9b5e6a281fcc","CVE-2024-13642","Stratum – Elementor Widgets <= 1.4.7 - Authenticated (Contributor+) Stored Cross-Site Scripting Vulnerability via Image Hotspot Widget","The Stratum – Elementor Widgets plugin for WordPress is vulnerable to Stored Cross-Site Scripting via the plugin's Image Hotspot widget in all versions up to  and including  1.4.7 due to insufficient input sanitization and output escaping on user supplied attributes. This makes it possible for authenticated attackers  with contributor-level access and above  to inject arbitrary web scripts in pages that will execute whenever a user accesses an injected page.","Medium","6.4","2025-01-29 00:00:00","https://www.cve.org/CVERecord?id=CVE-2024-13642","Stratum – Elementor Widgets","stratum"
"elementor","7cd8dc3e-6328-49f2-8cc7-cc395646ee40","CVE-2025-24769","Zenny <= 1.7.5 - Unauthenticated Local File Inclusion","The Zenny theme for WordPress is vulnerable to Local File Inclusion in versions up to  and including  1.7.5. This makes it possible for unauthenticated attackers to include and execute arbitrary files on the server  allowing the execution of any PHP code in those files. This can be used to bypass access controls  obtain sensitive data  or achieve code execution in cases where images and other “safe” file types can be uploaded and included.","Critical","9.8","2025-06-23 00:00:00","https://www.cve.org/CVERecord?id=CVE-2025-24769","Zenny - Jewelry  Watches & Glasses Elementor WooCommerce WordPress Theme","bw-zenny"
"elementor","7ce6e40e-b090-447a-9bf9-6337d30e7da3","CVE-2024-1464","Elementor Addons by Livemesh <= 8.3.4 - Authenticated (Contributor+) Stored Cross-Site Scripting via Posts Slider Widget","The Elementor Addons by Livemesh plugin for WordPress is vulnerable to Stored Cross-Site Scripting via the ‘style’ attribute of the Posts Slider widget in all versions up to  and including  8.3.4 due to insufficient input sanitization and output escaping. This makes it possible for authenticated attackers  with contributor-level access and above  to inject arbitrary web scripts in pages that will execute whenever a user accesses an injected page.","Medium","6.4","2024-03-13 00:00:00","https://www.cve.org/CVERecord?id=CVE-2024-1464","Elementor Addons by Livemesh","addons-for-elementor"
"elementor","7d92790d-cc45-4507-b178-5f654383c90f","CVE-2024-51588","Super Addons for Elementor <= 1.0 - Authenticated (Contributor+) Stored Cross-Site Scripting","The Super Addons for Elementor plugin for WordPress is vulnerable to Stored Cross-Site Scripting in versions up to  and including  1.0 due to insufficient input sanitization and output escaping. This makes it possible for authenticated attackers  with contributor-level access and above  to inject arbitrary web scripts in pages that will execute whenever a user accesses an injected page.","Medium","6.4","2024-10-31 00:00:00","https://www.cve.org/CVERecord?id=CVE-2024-51588","Super Addons for Elementor","super-addons-for-elementor"
"elementor","7da00af0-edd1-4c39-ae33-a0dc21bd25a2","CVE-2024-1508","Prime Slider – Addons For Elementor <= 3.13.2 - Authenticated (Contributor+) Stored Cross-Site Scripting via Mercury Widget","The Prime Slider – Addons For Elementor plugin for WordPress is vulnerable to Stored Cross-Site Scripting via the 'settings['title_tags']' attribute of the Mercury widget in all versions up to  and including  3.13.2 due to insufficient input sanitization and output escaping. This makes it possible for authenticated attackers  with contributor-level access and above  to inject arbitrary web scripts in pages that will execute whenever a user accesses an injected page.","Medium","6.4","2024-03-12 00:00:00","https://www.cve.org/CVERecord?id=CVE-2024-1508","Prime Slider – Addons For Elementor (Revolution of a slider  Hero Slider  Post Slider and Ecommerce Slider)","bdthemes-prime-slider-lite"
"elementor","7dded505-8968-4ed2-8883-42a3ec50155c","CVE-2025-5684","MetForm <= 4.0.1 - Authenticated(Contributor+) Stored Cross-Site Scripting via `mf-template` DOM Element","The MetForm – Contact Form  Survey  Quiz  & Custom Form Builder for Elementor plugin for WordPress is vulnerable to Stored Cross-Site Scripting via the `mf-template` DOM Element in all versions up to  and including  4.0.1 due to insufficient input sanitization and output escaping. This makes it possible for authenticated attackers  with Contributor-level access and above  to inject arbitrary web scripts in pages that will execute whenever a user accesses an injected page.","Medium","6.4","2025-07-29 07:07:14","https://www.cve.org/CVERecord?id=CVE-2025-5684","MetForm – Contact Form  Survey  Quiz  & Custom Form Builder for Elementor","metform"
